"word","freq"
"chiles",12
"class",12
"code",12
"collusion",12
"confirm",12
"conflicts",12
"connecticut",12
"considered",12
"crashes",12
"daughter",12
"defy",12
"delegation",12
"deployment",12
"didnt",12
"disrupt",12
"divisions",12
"drilling",12
"dup",12
"euros",12
"expels",12
"extra",12
"extremism",12
"facts",12
"farc",12
"fees",12
"flynns",12
"fully",12
"gain",12
"genocide",12
"goal",12
"gunmen",12
"hacks",12
"hatch",12
"homes",12
"hurdle",12
"hurdles",12
"icahn",12
"image",12
"income",12
"internal",12
"investors",12
"invitation",12
"jeb",12
"leftist",12
"legislature",12
"liberal",12
"liberia",12
"louisiana",12
"maintain",12
"massacre",12
"mate",12
"mixed",12
"momentum",12
"monitor",12
"opioid",12
"ordered",12
"overseas",12
"papua",12
"parents",12
"partial",12
"partners",12
"parts",12
"pena",12
"pitch",12
"politicians",12
"poses",12
"postcoup",12
"predicts",12
"presence",12
"projects",12
"promote",12
"propaganda",12
"pushing",12
"qaeda",12
"questioned",12
"races",12
"removed",12
"resort",12
"restructuring",12
"reverse",12
"reviews",12
"rich",12
"scalia",12
"scrutiny",12
"sdf",12
"shifts",12
"signal",12
"space",12
"spat",12
"spend",12
"spread",12
"stronghold",12
"subpoenas",12
"sudans",12
"supplies",12
"survive",12
"survivors",12
"suspended",12
"sweden",12
"table",12
"tear",12
"ted",12
"tehran",12
"thailands",12
"throws",12
"tried",12
"ukraines",12
"unclear",12
"unhcr",12
"values",12
"virus",12
"wary",12
"waters",12
"wave",12
"womens",12
"won",12
"yellen",12
"aggression",11
"also",11
"alternative",11
"anniversary",11
"author",11
"avert",11
"awaits",11
"barcelona",11
"blocked",11
"bolster",11
"bond",11
"boosts",11
"bridge",11
"broad",11
"bulgaria",11
"care",11
"carter",11
"cautious",11
"cftc",11
"changing",11
"closure",11
"combat",11
"comply",11
"confusion",11
"consequences",11
"cooperate",11
"creates",11
"criticize",11
"crowd",11
"daily",11
"decisions",11
"destroy",11
"easing",11
"embrace",11
"enter",11
"escalates",11
"exiled",11
"expm",11
"favors",11
"flood",11
"gang",11
"gender",11
"got",11
"grip",11
"hariris",11
"helping",11
"hour",11
"hub",11
"immunity",11
"intensifies",11
"investigated",11
"investigates",11
"irs",11
"jones",11
"knife",11
"lands",11
"limited",11
"lobbying",11
"loom",11
"losing",11
"missouri",11
"moment",11
"mugabes",11
"mull",11
"nationalist",11
"nevada",11
"norway",11
"nyc",11
"odebrecht",11
"offered",11
"officers",11
"offshore",11
"oust",11
"outlets",11
"paid",11
"pastor",11
"pending",11
"perry",11
"personnel",11
"plants",11
"playing",11
"plotting",11
"poor",11
"postponed",11
"priebus",11
"prisoners",11
"promise",11
"prompts",11
"pullout",11
"ratings",11
"reason",11
"rebukes",11
"regions",11
"regulators",11
"renewal",11
"rep",11
"research",11
"resigning",11
"restrict",11
"ring",11
"rising",11
"room",11
"royal",11
"rush",11
"sanaa",11
"scientists",11
"scotland",11
"secrets",11
"sector",11
"sentencing",11
"settlements",11
"shakeup",11
"shared",11
"sochi",11
"sovereignty",11
"spicer",11
"standoff",11
"steel",11
"stops",11
"subversion",11
"successor",11
"suspension",11
"tanzania",11
"tape",11
"teachers",11
"thinks",11
"today",11
"tokyo",11
"tops",11
"total",11
"trading",11
"transportation",11
"typhoon",11
"undo",11
"unite",11
"uproar",11
"uzbek",11
"verdict",11
"violated",11
"warnings",11
"wilbur",11
"worlds",11
"worth",11
"yearend",11
"yonhap",11
"youth",11
"abuses",10
"academic",10
"add",10
"affected",10
"airports",10
"alaska",10
"allowed",10
"asiapacific",10
"attacker",10
"attorneys",10
"austria",10
"belt",10
"berlusconi",10
"bigger",10
"blogger",10
"bosnian",10
"brace",10
"britons",10
"bump",10
"burundi",10
"cap",10
"caution",10
"cbs",10
"chances",10
"cheer",10
"comes",10
"comeys",10
"community",10
"contact",10
"contested",10
"conviction",10
"cubans",10
"davis",10
"debates",10
"decades",10
"deduction",10
"denied",10
"departure",10
"deploy",10
"differences",10
"dnc",10
"drawing",10
"easier",10
"effect",10
"elizabeth",10
"embattled",10
"employees",10
"escalate",10
"escalation",10
"escape",10
"exchange",10
"exchanges",10
"extremely",10
"feds",10
"feel",10
"feels",10
"festival",10
"file",10
"fill",10
"finland",10
"flags",10
"follow",10
"fourth",10
"fret",10
"friendly",10
"game",10
"gates",10
"greater",10
"gulen",10
"gunman",10
"handle",10
"hear",10
"heavy",10
"hints",10
"hiring",10
"hun",10
"idea",10
"imposes",10
"indiana",10
"insurgents",10
"islam",10
"jury",10
"kaine",10
"kicks",10
"kiev",10
"largest",10
"latin",10
"lauds",10
"lay",10
"lee",10
"limbo",10
"loan",10
"lot",10
"mediate",10
"medicare",10
"mike",10
"monument",10
"much",10
"municipal",10
"museum",10
"negotiators",10
"nod",10
"norways",10
"observatory",10
"odinga",10
"onto",10
"opportunity",10
"opposed",10
"orban",10
"outreach",10
"palace",10
"partisan",10
"passengers",10
"peoples",10
"period",10
"permanent",10
"politician",10
"popular",10
"popularity",10
"pornography",10
"preelection",10
"pricing",10
"proceed",10
"production",10
"products",10
"prospect",10
"prospects",10
"protectionism",10
"queen",10
"range",10
"reaches",10
"readies",10
"refuse",10
"regulatory",10
"removes",10
"renew",10
"renewed",10
"renews",10
"repealing",10
"rerun",10
"rescued",10
"restart",10
"rift",10
"romanian",10
"saint",10
"schulz",10
"scraps",10
"seizes",10
"seoul",10
"shadow",10
"sheriff",10
"shootings",10
"shortterm",10
"shuts",10
"sitin",10
"skip",10
"solve",10
"spur",10
"stations",10
"story",10
"suspicious",10
"sway",10
"talking",10
"task",10
"territory",10
"terrorists",10
"tied",10
"took",10
"toxic",10
"transfer",10
"transport",10
"tribal",10
"trigger",10
"trillion",10
"true",10
"tycoon",10
"using",10
"vehicles",10
"veteran",10
"voice",10
"warner",10
"weak",10
"weekend",10
"weighing",10
"wikileaks",10
"worked",10
"wounds",10
"abandon",9
"admits",9
"advantage",9
"affairs",9
"agriculture",9
"alarmed",9
"amazon",9
"ambush",9
"americas",9
"anglophone",9
"ankara",9
"annual",9
"appointed",9
"athens",9
"aviation",9
"balance",9
"ballots",9
"bars",9
"beat",9
"believe",9
"betting",9
"beyond",9
"billions",9
"blaze",9
"braces",9
"briefings",9
"briefly",9
"broke",9
"builds",9
"burn",9
"camps",9
"carry",9
"cast",9
"caused",9
"causing",9
"cfpb",9
"charlottesville",9
"charter",9
"check",9
"colombian",9
"colorado",9
"concessions",9
"content",9
"contracts",9
"county",9
"cover",9
"current",9
"cyprus",9
"damages",9
"decided",9
"declare",9
"decree",9
"decry",9
"defiant",9
"denounce",9
"desperate",9
"different",9
"discrimination",9
"dismiss",9
"dissidents",9
"district",9
"dmz",9
"draw",9
"driven",9
"edge",9
"eln",9
"emperor",9
"enemy",9
"environment",9
"equifax",9
"evacuated",9
"excia",9
"exercise",9
"exfbi",9
"exminister",9
"exodus",9
"fans",9
"fargo",9
"fast",9
"favorite",9
"fbis",9
"fearing",9
"fifth",9
"filing",9
"finances",9
"flag",9
"floods",9
"fly",9
"forecast",9
"formally",9
"framework",9
"freeport",9
"friends",9
"fugitive",9
"gather",9
"gift",9
"girl",9
"giuliani",9
"goldman",9
"grassley",9
"guidelines",9
"hardline",9
"hears",9
"heat",9
"hopefuls",9
"hostages",9
"hotels",9
"houses",9
"importance",9
"inciting",9
"increases",9
"initiative",9
"interested",9
"interviews",9
"investigator",9
"investments",9
"investor",9
"ire",9
"isis",9
"isolated",9
"jerseys",9
"jewish",9
"jokes",9
"keen",9
"koch",9
"koike",9
"lady",9
"league",9
"liberals",9
"live",9
"longterm",9
"los",9
"magnitude",9
"mainstream",9
"manchester",9
"manufacturing",9
"maryland",9
"mind",9
"misleading",9
"moderate",9
"monitoring",9
"morocco",9
"motion",9
"mulling",9
"murdered",9
"mutual",9
"nam",9
"narrows",9
"nationalists",9
"negotiate",9
"nominations",9
"olympics",9
"outcome",9
"outlines",9
"override",9
"pen",9
"platform",9
"players",9
"png",9
"polling",9
"portugal",9
"preserve",9
"presidentelect",9
"prevent",9
"priest",9
"prominent",9
"protections",9
"provocative",9
"pruitt",9
"pull",9
"punishment",9
"rand",9
"received",9
"regime",9
"rein",9
"rescinds",9
"rescues",9
"resistance",9
"respects",9
"responsible",9
"resumes",9
"reverses",9
"roy",9
"ruled",9
"sacks",9
"scheme",9
"scores",9
"shabaab",9
"shelling",9
"shipping",9
"shots",9
"sister",9
"slum",9
"stays",9
"strategic",9
"strongly",9
"succession",9
"surgery",9
"syrians",9
"taken",9
"takeover",9
"teargas",9
"temporarily",9
"testing",9
"thanks",9
"threeway",9
"tighter",9
"timing",9
"togo",9
"tourists",9
"tribunal",9
"tunisian",9
"turning",9
"turnout",9
"uber",9
"undermine",9
"upbeat",9
"uphill",9
"upset",9
"vetting",9
"victim",9
"videos",9
"vietnamese",9
"violent",9
"ways",9
"wealth",9
"winter",9
"yahoo",9
"zones",9
"abducted",8
"able",8
"accusation",8
"acknowledges",8
"airline",8
"amaq",8
"apparent",8
"appearance",8
"appoint",8
"appointment",8
"arabs",8
"arctic",8
"arsenal",8
"asylumseekers",8
"atrocities",8
"attacking",8
"attempted",8
"auto",8
"avoids",8
"axios",8
"baseball",8
"bet",8
"bias",8
"birth",8
"boats",8
"bosses",8
"breaking",8
"buhari",8
"campaigning",8
"candidacy",8
"capsizes",8
"captures",8
"caught",8
"celebrate",8
"cell",8
"channel",8
"childrens",8
"christians",8
"clayton",8
"cleared",8
"clock",8
"confirmed",8
"confront",8
"consideration",8
"cooperating",8
"cornyn",8
"creditors",8
"crises",8
"dealings",8
"deepen",8
"defensive",8
"delivers",8
"detente",8
"deutsche",8
"develop",8
"devices",8
"direction",8
"dismantle",8
"divide",8
"doctors",8
"dream",8
"drones",8
"emerges",8
"enacts",8
"engagement",8
"establishment",8
"evacuate",8
"exleader",8
"expanded",8
"falters",8
"fellow",8
"female",8
"financing",8
"fiveyear",8
"fled",8
"flies",8
"flying",8
"formal",8
"francisco",8
"frontrunner",8
"gop",8
"grace",8
"grant",8
"hammond",8
"handover",8
"hangs",8
"harder",8
"hastert",8
"hedge",8
"hill",8
"hispanic",8
"hitler",8
"hospitals",8
"hot",8
"houston",8
"houthi",8
"hungarys",8
"iaea",8
"ice",8
"indicted",8
"individual",8
"individuals",8
"instant",8
"invite",8
"involvement",8
"irregularities",8
"jeff",8
"jordans",8
"junta",8
"kaspersky",8
"khamenei",8
"khan",8
"killer",8
"language",8
"largely",8
"latino",8
"lawsuits",8
"lays",8
"levels",8
"liberias",8
"lives",8
"lula",8
"malaysias",8
"means",8
"meant",8
"mediterranean",8
"memorial",8
"metro",8
"michelle",8
"mississippi",8
"mogadishu",8
"montana",8
"moodys",8
"mostly",8
"mosul",8
"moved",8
"museveni",8
"mylan",8
"najib",8
"navalny",8
"negative",8
"normal",8
"offices",8
"opponent",8
"orderly",8
"outline",8
"outrage",8
"overtime",8
"panama",8
"paying",8
"pays",8
"penalty",8
"permit",8
"petition",8
"places",8
"populist",8
"possibility",8
"practices",8
"pressured",8
"pressures",8
"proindependence",8
"prosecution",8
"protectionist",8
"protrump",8
"provocations",8
"reaching",8
"reality",8
"recalls",8
"receives",8
"refinery",8
"refuge",8
"registration",8
"reid",8
"reiterates",8
"religion",8
"repatriation",8
"replacing",8
"reserves",8
"resolved",8
"restaurant",8
"restored",8
"ricos",8
"rockets",8
"runs",8
"rural",8
"saakashvili",8
"sahel",8
"seattle",8
"seized",8
"separate",8
"serbia",8
"serbian",8
"sinks",8
"slain",8
"slam",8
"spark",8
"spent",8
"sports",8
"spurs",8
"standards",8
"stolen",8
"stretch",8
"struggling",8
"style",8
"submits",8
"successful",8
"suffer",8
"survives",8
"swap",8
"thought",8
"tillersons",8
"tolerance",8
"trouble",8
"unchanged",8
"unconstitutional",8
"undecided",8
"unease",8
"unless",8
"unlock",8
"urgent",8
"usa",8
"violations",8
"visiting",8
"witnesses",8
"womans",8
"worse",8
"abortions",7
"absolutely",7
"abu",7
"active",7
"africans",7
"aleppo",7
"almost",7
"amendment",7
"analysis",7
"answer",7
"antigovernment",7
"antimissile",7
"aoun",7
"appropriate",7
"approved",7
"arguments",7
"article",7
"asean",7
"assassination",7
"asset",7
"associates",7
"australians",7
"authorization",7
"await",7
"barriers",7
"battles",7
"belarus",7
"bharara",7
"birthday",7
"blaming",7
"blitz",7
"blue",7
"boy",7
"brand",7
"brazilian",7
"broaden",7
"brown",7
"buddhist",7
"byelection",7
"capitol",7
"capture",7
"career",7
"celebrations",7
"changed",7
"chides",7
"classified",7
"climb",7
"closely",7
"collision",7
"complains",7
"consensus",7
"consumers",7
"controls",7
"convicts",7
"countdown",7
"counterpart",7
"counties",7
"credentials",7
"croatia",7
"crossings",7
"crowds",7
"cruise",7
"crunch",7
"cruzs",7
"deadlock",7
"debut",7
"deep",7
"deeper",7
"defuse",7
"denmark",7
"denuclearization",7
"departments",7
"determined",7
"disagree",7
"disarray",7
"discussion",7
"disperse",7
"dissent",7
"doctor",7
"dollar",7
"driver",7
"drives",7
"dual",7
"electric",7
"elite",7
"emirates",7
"emotional",7
"employee",7
"europes",7
"events",7
"ever",7
"everything",7
"exercises",7
"expel",7
"fallout",7
"fatah",7
"fatal",7
"father",7
"fernandez",7
"ferry",7
"fewer",7
"fiduciary",7
"fields",7
"figure",7
"figures",7
"finding",7
"finnish",7
"fiorina",7
"fishermen",7
"flap",7
"flat",7
"focused",7
"foiled",7
"fuels",7
"fujimori",7
"gate",7
"gave",7
"generation",7
"gore",7
"gov",7
"grenfell",7
"grid",7
"happy",7
"harry",7
"haven",7
"headed",7
"headquarters",7
"helps",7
"highest",7
"hollande",7
"honor",7
"hoping",7
"icbm",7
"ifx",7
"ignore",7
"immediately",7
"impeachment",7
"imports",7
"indictment",7
"indigenous",7
"influencepeddling",7
"injures",7
"interfax",7
"iraqis",7
"istanbul",7
"jump",7
"kennedy",7
"keys",7
"kindergarten",7
"kings",7
"kyrgyzstan",7
"lacks",7
"landmark",7
"level",7
"lew",7
"lewd",7
"lobbyist",7
"longrange",7
"looming",7
"lowest",7
"maltese",7
"marco",7
"markle",7
"marks",7
"marseille",7
"material",7
"mean",7
"mediation",7
"methane",7
"miners",7
"monuments",7
"mount",7
"mounts",7
"mourning",7
"multiple",7
"mystery",7
"nasty",7
"natos",7
"nazi",7
"nearing",7
"nepal",7
"noconfidence",7
"nordic",7
"northeast",7
"nunes",7
"observers",7
"obstacles",7
"optimism",7
"origin",7
"osce",7
"overturn",7
"oxford",7
"papers",7
"pardon",7
"partnership",7
"passage",7
"passport",7
"persist",7
"person",7
"pharma",7
"photo",7
"picture",7
"pilot",7
"plea",7
"policeman",7
"population",7
"ports",7
"principle",7
"prisoner",7
"privatize",7
"protected",7
"provision",7
"pulled",7
"punish",7
"putting",7
"quarter",7
"raps",7
"reckless",7
"reconciliation",7
"recovery",7
"rejection",7
"relatives",7
"renegotiate",7
"renzi",7
"representatives",7
"reset",7
"resettlement",7
"resolutions",7
"rest",7
"returning",7
"revenue",7
"revives",7
"ride",7
"robert",7
"rocky",7
"rogue",7
"rollback",7
"rolls",7
"route",7
"sachs",7
"scale",7
"scenes",7
"schiff",7
"science",7
"scotlands",7
"sense",7
"setbacks",7
"sharing",7
"ships",7
"shortage",7
"sicily",7
"siege",7
"significant",7
"silence",7
"single",7
"slim",7
"soften",7
"sons",7
"soros",7
"sour",7
"spar",7
"speaking",7
"specific",7
"speculation",7
"staffer",7
"stake",7
"stall",7
"stars",7
"starting",7
"stirs",7
"sturgeon",7
"sued",7
"surrender",7
"taiwanese",7
"tank",7
"technology",7
"television",7
"tennessee",7
"theresa",7
"thwart",7
"tie",7
"tighten",7
"tricky",7
"troubled",7
"troubling",7
"truce",7
"trucks",7
"truth",7
"tunnel",7
"turk",7
"twostate",7
"twoyear",7
"undergoes",7
"undermining",7
"understands",7
"unilateral",7
"unrest",7
"upgrade",7
"utilities",7
"vacancy",7
"valley",7
"viewers",7
"volcanic",7
"warm",7
"warms",7
"wars",7
"waterboarding",7
"welfare",7
"widens",7
"wider",7
"wind",7
"winds",7
"worldwide",7
"worst",7
"wouldnt",7
"yes",7
"yingluck",7
"youre",7
"ypg",7
"abdullah",6
"accession",6
"aclu",6
"acts",6
"adding",6
"aden",6
"admiral",6
"adopt",6
"afghans",6
"agreements",6
"alarms",6
"alert",6
"allegation",6
"alone",6
"along",6
"ambassadors",6
"amend",6
"angeles",6
"angers",6
"antigay",6
"antisemitism",6
"apology",6
"apply",6
"arkansas",6
"art",6
"assads",6
"assails",6
"assured",6
"assures",6
"att",6
"awards",6
"aware",6
"backfire",6
"bag",6
"baltic",6
"barbs",6
"basis",6
"battered",6
"bears",6
"becoming",6
"beirut",6
"biofuel",6
"bite",6
"bitter",6
"blacklist",6
"blood",6
"boosting",6
"born",6
"boys",6
"brady",6
"breaches",6
"briton",6
"broader",6
"buildings",6
"burned",6
"bust",6
"buying",6
"cable",6
"cameron",6
"careful",6
"carriers",6
"catastrophe",6
"category",6
"ceremony",6
"certain",6
"chamber",6
"chilean",6
"cholera",6
"choose",6
"chooses",6
"churches",6
"cite",6
"clampdown",6
"cocaine",6
"collapses",6
"command",6
"commit",6
"committees",6
"communication",6
"complaints",6
"complex",6
"concrete",6
"confronts",6
"congresswoman",6
"cool",6
"counsels",6
"craft",6
"customers",6
"cutting",6
"dam",6
"damaged",6
"dark",6
"decides",6
"defeated",6
"defenses",6
"defies",6
"delegates",6
"departs",6
"designation",6
"detected",6
"device",6
"dhabi",6
"dictatorship",6
"dilemma",6
"discussing",6
"districts",6
"donations",6
"donor",6
"doom",6
"double",6
"dozen",6
"drama",6
"dropped",6
"drugmakers",6
"dump",6
"duty",6
"eases",6
"effective",6
"elusive",6
"emerge",6
"endorsements",6
"engage",6
"engine",6
"english",6
"enters",6
"entire",6
"error",6
"espionage",6
"ethiopian",6
"euphrates",6
"evasion",6
"exadviser",6
"examine",6
"excatalan",6
"excongressman",6
"execution",6
"exile",6
"exits",6
"expanding",6
"explain",6
"export",6
"exposes",6
"extremist",6
"failing",6
"faith",6
"fan",6
"feinstein",6
"filed",6
"financier",6
"flares",6
"floridas",6
"ford",6
"founder",6
"frankfurt",6
"freeing",6
"furor",6
"gag",6
"gingrich",6
"governments",6
"greets",6
"guarantee",6
"guy",6
"heal",6
"heard",6
"heart",6
"heartland",6
"heats",6
"helicopters",6
"hero",6
"hint",6
"holocaust",6
"hostage",6
"hostile",6
"hurting",6
"ican",6
"iceland",6
"identify",6
"identity",6
"immediate",6
"imminent",6
"impeach",6
"impossible",6
"inaugural",6
"incidents",6
"includes",6
"incoming",6
"informed",6
"initial",6
"insurer",6
"interfering",6
"interim",6
"intervention",6
"involved",6
"iranianbacked",6
"issuing",6
"jakarta",6
"jamaica",6
"jobbik",6
"joining",6
"kazakhstan",6
"kenyatta",6
